"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct"
"1291",19,1,0,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,2,1,1.5,1,1.13047289848,NA,"A","kite",0,1
"1292",19,1,0,2,"Mon Nov 18 14:14:17 2019",4,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,3,1,1.5,1,0.842427968979,NA,"A","desk",0,1
"1293",19,1,0,2,"Mon Nov 18 14:14:17 2019",4,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,4,1,1.5,1,1.35961103439,NA,"A","horse",0,1
"1294",19,1,1,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,5,1,1.5,1,0.561712026596,NA,"B","umbrella",0,1
"1295",19,1,1,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,6,1,1.5,1,0.743233919144,NA,"B","hand",0,1
"1296",19,1,1,2,"Mon Nov 18 14:14:17 2019",4,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,7,1,1.5,1,0.374060869217,NA,"B","chair",0,1
"1297",19,1,0,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,8,1,1.5,1,0.509068965912,NA,"A","peiguin",0,1
"1298",19,1,1,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,9,1,1.5,1,0.777338981628,NA,"B","ester egg
",0,1
"1299",19,1,1,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,10,1,1.5,1,0.618926048279,NA,"B","sandwich",0,1
"1300",19,1,0,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,11,1,1.5,1,0.48317193985,NA,"A","clothes shelf",0,0
"1301",19,1,1,2,"Mon Nov 18 14:14:17 2019",4,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,12,1,1.5,1,1.2594499588,NA,"B","summit",0,1
"1302",19,1,1,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,13,1,1.5,1,0.588255167007,NA,"B","bird",0,1
"1303",19,1,0,2,"Mon Nov 18 14:14:17 2019",7,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,14,1,1.5,1,0.551376104355,NA,"A","tree",0,1
"1304",19,1,1,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,15,1,1.5,1,0.902117967606,NA,"B","camel",0,1
"1305",19,1,1,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,16,1,1.5,1,0.345806121826,NA,"B","pumpkin",0,1
"1306",19,1,0,2,"Mon Nov 18 14:14:17 2019",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,17,1,1.5,1,0.580111980438,NA,"A","watch",0,1
"1307",19,1,1,2,"Mon Nov 18 14:14:17 2019",7,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,18,1,1.5,1,0.890151977539,NA,"B","apple",0,1
"1308",19,1,1,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,19,1,1.5,1,1.05943489075,NA,"B","ear",0,1
"1309",19,1,0,2,"Mon Nov 18 14:14:17 2019",7,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,20,1,1.5,1,1.46441197395,NA,"A","snowman",0,1
"1310",19,1,1,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,21,1,1.5,1,0.808892011642,NA,"B","bowl",0,1
"1311",19,1,1,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,22,1,1.5,1,1.17446494102,NA,"B","the thing to make hair tidy
",0,0
"1312",19,1,1,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,23,1,1.5,1,0.625834941864,NA,"B","elephant",0,1
"1313",19,1,0,2,"Mon Nov 18 14:14:17 2019",7,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,24,1,1.5,1,0.946804046631,NA,"A","wheistle",0,1
"1314",19,1,1,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,25,1,1.5,1,0.934782028198,NA,"B","socks",0,1
"1315",19,1,0,2,"Mon Nov 18 14:14:17 2019",4,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,26,1,1.5,1,1.01197004318,NA,"A","scissors",0,1
"1316",19,1,1,2,"Mon Nov 18 14:14:17 2019",4,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,27,1,1.5,1,1.32222390175,NA,"B","carrot",0,1
"1317",19,1,0,2,"Mon Nov 18 14:14:17 2019",4,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,28,1,1.5,1,0.936536073685,NA,"A","feet",0,1
"1318",19,1,0,2,"Mon Nov 18 14:14:17 2019",7,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,29,1,1.5,1,0.541937112808,NA,"A","truck",0,1
"1319",19,1,1,2,"Mon Nov 18 14:14:17 2019",4,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,30,1,1.5,1,0.935472011566,NA,"B","glasses",0,1
"1320",19,1,0,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,31,1,1.5,1,0.408966064453,NA,"A","cat",0,1
"1321",19,1,0,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,32,1,1.5,1,0.882535934448,NA,"A","fish",0,1
"1322",19,1,0,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,33,1,1.5,1,0.742211103439,NA,"A","shoe",0,1
"1323",19,1,0,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,34,1,1.5,1,0.859815835953,NA,"A","piano",0,1
"1324",19,1,0,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,35,1,1.5,1,0.776475906372,NA,"A","banana",0,1
"1325",19,1,0,2,"Mon Nov 18 14:14:17 2019",7,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,36,1,1.5,1,1.37719607353,NA,"A","monkey",0,1
"1326",19,1,0,2,"Mon Nov 18 14:14:17 2019",4,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,37,1,1.5,1,0.490972995758,NA,"A","ladder",0,1
"1327",19,1,1,2,"Mon Nov 18 14:14:17 2019",7,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,38,1,1.5,1,1.25438594818,NA,"B","candle",0,1
"1328",19,1,0,2,"Mon Nov 18 14:14:17 2019",7,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,39,1,1.5,1,0.701499938965,NA,"A","pear",0,1
"1329",19,1,1,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,40,1,1.5,1,0.609670162201,NA,"B","car",0,1
"1330",19,1,0,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,41,1,1.5,1,0.07173204422,NA,"A","bed",0,1
"1331",19,1,0,2,"Mon Nov 18 14:14:17 2019",6,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,42,1,1.5,1,0.96626496315,NA,"A","grape",0,1
"1332",19,1,1,2,"Mon Nov 18 14:14:17 2019",3,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,43,1,1.5,1,1.37199306488,NA,"B","kangaroo",0,1
"1333",19,1,1,2,"Mon Nov 18 14:14:17 2019",4,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,44,1,1.5,1,1.12734889984,NA,"B","guitar",0,1
"1334",19,1,1,2,"Mon Nov 18 14:14:17 2019",5,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2034,2034,45,1,1.5,1,0.640527963638,NA,"B","key",0,1
"1335",19,1,1,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,0,1,1.5,1,0.446732997894,NA,"B","glasses",0,1
"1336",19,1,1,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,1,1,1.5,1,0.807833194733,NA,"B","ear",0,1
"1337",19,1,1,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,2,1,1.5,1,0.0797889232635,NA,"B","ball",0,1
"1338",19,1,0,3,"Wed Nov 20 15:09:11 2019",7,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,3,1,1.5,1,0.0967311859131,NA,"A","fish",0,1
"1339",19,1,0,3,"Wed Nov 20 15:09:11 2019",3,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,4,1,1.5,1,1.30034017563,NA,"A","table",0,1
"1340",19,1,1,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,5,1,1.5,1,1.36212396622,NA,"B","comb",0,1
"1341",19,1,0,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,6,1,1.5,1,0.721353054047,NA,"A","tree",0,1
"1342",19,1,1,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/B/key","key",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,7,1,1.5,1,0.599964141846,NA,"B","key",0,1
"1343",19,1,1,3,"Wed Nov 20 15:09:11 2019",4,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,8,1,1.5,1,0.175356864929,NA,"B","chair",0,1
"1344",19,1,1,3,"Wed Nov 20 15:09:11 2019",4,"old","images/prime/task/B/apple","apple",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,9,1,1.5,1,1.10312700272,NA,"B","apple",0,1
"1345",19,1,0,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,10,1,1.5,1,1.23122406006,NA,"A","kite",0,1
"1346",19,1,0,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,11,1,1.5,1,0.627305030823,NA,"A","bed",0,1
"1347",19,1,1,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,12,1,1.5,1,0.786667823792,NA,"B","hand",0,1
"1348",19,1,1,3,"Wed Nov 20 15:09:11 2019",4,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,13,1,1.5,1,0.679133176804,NA,"B","bowl",0,1
"1349",19,1,1,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/B/carrot","carrot",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,14,1,1.5,1,0.878971815109,NA,"B","carrot",0,1
"1350",19,1,0,3,"Wed Nov 20 15:09:11 2019",7,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,15,1,1.5,1,0.341953039169,NA,"A","watch",0,1
"1351",19,1,1,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,16,1,1.5,1,1.24630594254,NA,"B","flower",0,1
"1352",19,1,0,3,"Wed Nov 20 15:09:11 2019",8,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,17,1,1.5,1,0.317188978195,NA,"A","banana",0,1
"1353",19,1,1,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,18,1,1.5,1,0.407126903534,NA,"B","camel",0,1
"1354",19,1,0,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,19,1,1.5,1,1.07099699974,NA,"A","ladder",0,1
"1355",19,1,0,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,20,1,1.5,1,1.19659018517,NA,"A","whistle",0,1
"1356",19,1,0,3,"Wed Nov 20 15:09:11 2019",4,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,21,1,1.5,1,0.965973138809,NA,"A","scissors",0,1
"1357",19,1,1,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/B/pumpkin","pumpkin",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,22,1,1.5,1,0.690526008606,NA,"B","pumpkin",0,1
"1358",19,1,0,3,"Wed Nov 20 15:09:11 2019",7,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,23,1,1.5,1,0.600119113922,NA,"A","grapes",0,1
"1359",19,1,0,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,24,1,1.5,1,0.1799929142,NA,"A","foot",0,1
"1360",19,1,0,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,25,1,1.5,1,0.318138122559,NA,"A","clock",0,1
"1361",19,1,1,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,26,1,1.5,1,0.836621046066,NA,"B","guitar",0,1
"1362",19,1,0,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,27,1,1.5,1,0.754230976105,NA,"A","piano",0,1
"1363",19,1,0,3,"Wed Nov 20 15:09:11 2019",7,"old","images/prime/task/A/monkey","monkey",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,28,1,1.5,1,0.600188016891,NA,"A","monkey",0,1
"1364",19,1,1,3,"Wed Nov 20 15:09:11 2019",7,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,29,1,1.5,1,0.0363008975983,NA,"B","sandwich",0,1
"1365",19,1,1,3,"Wed Nov 20 15:09:11 2019",4,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,30,1,1.5,1,1.36306786537,NA,"B","car",0,1
"1366",19,1,1,3,"Wed Nov 20 15:09:11 2019",7,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,31,1,1.5,1,0.231576919556,NA,"B","bird",0,1
"1367",19,1,1,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,32,1,1.5,1,0.99654507637,NA,"B","candle",0,1
"1368",19,1,0,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,33,1,1.5,1,0.897598028183,NA,"A","penguin",0,1
"1369",19,1,1,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,34,1,1.5,1,0.892047166824,NA,"B","umbrella",0,1
"1370",19,1,0,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/A/truck","truck",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,35,1,1.5,1,1.26312184334,NA,"A","truck",0,1
"1371",19,1,0,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,36,1,1.5,1,0.388320922852,NA,"A","shoe",0,1
"1372",19,1,1,3,"Wed Nov 20 15:09:11 2019",4,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,37,1,1.5,1,0.766626119614,NA,"B","kangaroo",0,1
"1373",19,1,0,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,38,1,1.5,1,0.921262979507,NA,"A","snowman",0,1
"1374",19,1,0,3,"Wed Nov 20 15:09:11 2019",7,"old","images/prime/task/A/pear","pear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,39,1,1.5,1,0.874174118042,NA,"A","pear",0,1
"1375",19,1,0,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,40,1,1.5,1,0.705575942993,NA,"A","hanger",0,1
"1376",19,1,1,3,"Wed Nov 20 15:09:11 2019",6,"old","images/prime/task/B/elephant","elephant",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,41,1,1.5,1,0.111174106598,NA,"B","elephant",0,1
"1377",19,1,1,3,"Wed Nov 20 15:09:11 2019",3,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,42,1,1.5,1,1.22261309624,NA,"B","mountain",0,1
"1378",19,1,0,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/A/cat","cat",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,43,1,1.5,1,1.15928888321,NA,"A","rabbit",0,0
"1379",19,1,0,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/A/horse","horse",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,44,1,1.5,1,0.923616886139,NA,"A","horse",0,1
"1380",19,1,1,3,"Wed Nov 20 15:09:11 2019",5,"old","images/prime/task/B/sock","sock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",2035,2035,45,1,1.5,1,0.615340948105,NA,"B","sock",0,1
"1381",19,1,0,0,"Thu Nov 21 14:06:48 2019",6,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,0,1,1.5,1,1.28571200371,NA,"B","carrot",0,1
"1382",19,1,1,0,"Thu Nov 21 14:06:48 2019",6,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,1,1,1.5,1,0.199019908905,NA,"A","truck",0,1
"1383",19,1,1,0,"Thu Nov 21 14:06:48 2019",4,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,2,1,1.5,1,0.937433004379,NA,"A","table",0,1
"1384",19,1,1,0,"Thu Nov 21 14:06:48 2019",3,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,3,1,1.5,1,1.14685797691,NA,"A","horse",0,1
"1385",19,1,0,0,"Thu Nov 21 14:06:48 2019",6,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,4,1,1.5,1,0.450726032257,NA,"B","foot",0,1
"1386",19,1,1,0,"Thu Nov 21 14:06:48 2019",3,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,5,1,1.5,1,1.02179408073,NA,"A","ladder",0,1
"1387",19,1,0,0,"Thu Nov 21 14:06:48 2019",6,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,6,1,1.5,1,0.940825939178,NA,"B","pumpkin",0,1
"1388",19,1,0,0,"Thu Nov 21 14:06:48 2019",6,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,7,1,1.5,1,0.206451892853,NA,"B","apple",0,1
"1389",19,1,1,0,"Thu Nov 21 14:06:48 2019",5,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,8,1,1.5,1,1.4095480442,NA,"A","bed",0,1
"1390",19,1,0,0,"Thu Nov 21 14:06:48 2019",6,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,9,1,1.5,1,1.10581207275,NA,"B","hand",0,1
"1391",19,1,1,0,"Thu Nov 21 14:06:48 2019",6,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,10,1,1.5,1,0.646718025208,NA,"A","shoe",0,1
"1392",19,1,1,0,"Thu Nov 21 14:06:48 2019",5,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,11,1,1.5,1,1.27708983421,NA,"A","pear",0,1
"1393",19,1,0,0,"Thu Nov 21 14:06:48 2019",7,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,12,1,1.5,1,0.522076845169,NA,"B","flower",0,1
"1394",19,1,0,0,"Thu Nov 21 14:06:48 2019",7,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,13,1,1.5,1,0.691868066788,NA,"B","ear",0,1
"1395",19,1,1,0,"Thu Nov 21 14:06:48 2019",5,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,14,1,1.5,1,0.582956075668,NA,"A","fish",0,1
"1396",19,1,1,0,"Thu Nov 21 14:06:48 2019",8,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,15,1,1.5,1,0.159060955048,NA,"A","hanger",0,1
"1397",19,1,0,0,"Thu Nov 21 14:06:48 2019",6,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,16,1,1.5,1,0.919317007065,NA,"B","mountain",0,1
"1398",19,1,0,0,"Thu Nov 21 14:06:48 2019",6,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,17,1,1.5,1,0.601533889771,NA,"B","candle",0,1
"1399",19,1,1,0,"Thu Nov 21 14:06:48 2019",6,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2036,2036,18,1,1.5,1,0.378915071487,NA,"A","bannana",0,1
